title,creation_date,medium,department,item_width,item_height,item_depth,classification,full_name,nationality,img_url,value
Rochers Sur la Route de Nice,19th century,etching,Fine Arts,19.25,14.25,0.0,prints,Réne-Paul Huet,French,https://cmoa-collection-images.s3.amazonaws.com/thing/104795/1021724_image.jpg,1
La Repos,1846,etching,Fine Arts,19.25,14.25,0.0,prints,Charles Émile Jacque,French,https://cmoa-collection-images.s3.amazonaws.com/thing/104793/1021725_image.jpg,1
Portrait of a Woman,1871,etching,Fine Arts,14.25,19.25,0.0,prints,Jules Ferdinand Jacquemart,French,https://cmoa-collection-images.s3.amazonaws.com/thing/108039/1021726_image.jpg,1
Dans Les Champs de Cenon,1876,etching,Fine Arts,19.25,14.25,0.0,prints,Maxime Lalanne,French,https://cmoa-collection-images.s3.amazonaws.com/thing/105000/1021727_Image.jpg,1
Untitled,15th century,woodcut on paper,Fine Arts,14.25,19.25,0.0,prints,Ludolphus de Larouia,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/102680/1021728.jpg,1
Lot Denouncing the Sodomites,c. 1560-1568,etching,Fine Arts,19.25,14.25,0.0,prints,Étienne Delaune,French,https://cmoa-collection-images.s3.amazonaws.com/thing/101632/1021729.jpg,1
Woman Sewing,1855,etching,Fine Arts,14.25,19.25,0.0,prints,Jean François Millet,French,https://cmoa-collection-images.s3.amazonaws.com/thing/110967/1021730.jpg,1
Passe Temps,c. 1820-1825,lithograph on paper,Fine Arts,14.25,19.25,0.0,prints,François-Séraphin Delpech|Henri Monnier,French|French,https://cmoa-collection-images.s3.amazonaws.com/thing/105002/1021731_Image.jpg,1
Debarquement de L'Armee Francaise a Civita-Veccha,1849,lithograph on paper,Fine Arts,19.25,14.25,0.0,prints,Denis Auguste Marie Raffet,French,https://cmoa-collection-images.s3.amazonaws.com/thing/113104/1021732-image.jpg,1
Hands Etching,1865,etching,Fine Arts,8.563,5.75,0.0,prints,Sir Francis Seymour Haden,British,https://cmoa-collection-images.s3.amazonaws.com/thing/105222/1021733.jpg,1
Les Sources de L'Albarine (The Springs of the Albarine),1870,Etching on wove paper,Fine Arts,22.0,16.0,0.0,prints,Adolphe Appian,French,https://cmoa-collection-images.s3.amazonaws.com/thing/110955/1021734.jpg,1
Loetitia,1892,engraving,Fine Arts,14.25,19.25,0.0,prints,Edward Stodart,English,https://cmoa-collection-images.s3.amazonaws.com/thing/110570/1021735-image.jpg,1
Ubaldo and Carlo Scold Rinaldo for His Weakness,after 1757,etching,Fine Arts,16.0,22.0,0.0,prints,Giovanni Domenico Tiepolo,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/100083/1021736.jpg,1
Scenes from the life of Saint Pastor (Golden Legend),16th century,woodcut with hand coloring on printed page,Fine Arts,14.25,19.25,0.0,prints,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/49107/1021737.jpg,1
"The Little Putney, No. 1",1879,etching printed in brown ink on laid paper,Fine Arts,14.25,19.25,0.0,prints,James Abbott McNeill Whistler,American,https://cmoa-collection-images.s3.amazonaws.com/thing/66742/1021738.jpg,1
Untitled (Battle Scene),16th century,woodcut on paper,Fine Arts,19.25,14.25,0.0,prints,unknown German,German,https://cmoa-collection-images.s3.amazonaws.com/thing/101764/1021740.jpg,1
The Lido,1880,etching,Fine Arts,17.312,11.5,0.0,prints,Otto Henry  Bacher,American,https://cmoa-collection-images.s3.amazonaws.com/thing/72717/1021741.jpg,1
Lapwing and Teal,1862,etching,Fine Arts,14.25,19.25,0.0,prints,Félix Bracquemond,French,https://cmoa-collection-images.s3.amazonaws.com/thing/110887/1021742-image.jpg,1
Environs of Rome,1866,"Etching and drypoint on laid, thin japan paper",Fine Arts,14.25,19.25,0.0,prints,Jean-Baptiste-Camille Corot,French,https://cmoa-collection-images.s3.amazonaws.com/thing/23162/1021743.jpg,1
Mercury and Bathers (Liber Veritatis no. 131),1776,mezzotint,Fine Arts,19.25,14.25,0.0,prints,Richard Earlom|Claude Lorrain,British|French,https://cmoa-collection-images.s3.amazonaws.com/thing/108030/1021744.jpg,1
"Les Invalides du Sentiment (Invalids of Emotion) - ""On m'a pourtant, ma chère, Surnommé le trompeur!"",",1853,lithograph on paper,Fine Arts,14.25,19.25,0.0,prints,Paul  Gavarni,French,https://cmoa-collection-images.s3.amazonaws.com/thing/107820/1021745.jpg,1
A Souvenir,c. 1870-1900,etching,Fine Arts,19.25,14.25,0.0,prints,Louis Storm van S'Gravensande,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/107815/1021746.jpg,1
Sir Nicholas Bacon,1738,engraving,Fine Arts,14.25,19.25,0.0,prints,Jacobus Houbraken,Dutch,https://cmoa-collection-images.s3.amazonaws.com/thing/108013/1021748.jpg,1
Portrait of a Girl with a Dog,c. 1840,oil on canvas,Fine Arts,44.75,54.25,3.25,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149492/81.21.10.jpg,1
Joseph B. Felt,1827,oil on canvas,Fine Arts,25.812,35.812,1.0,paintings,Sanford Mason,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149764/81.21.11.jpg,1
At the Tomb,c. 1840-1860,oil on canvas,Fine Arts,29.875,25.0,1.75,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149508/81.21.12.jpg,1
Mrs. Alfred Rose,1843,oil on canvas,Fine Arts,27.125,32.875,3.25,paintings,M. M. Manchester,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149752/81.21.13.jpg,1
Portrait of a Boy and a Girl,c. 1850,oil on canvas,Fine Arts,28.125,34.5,2.0,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149509/81.21.14.jpg,1
Overmantel of Horses,c. 1850-1870,oil on wood panel,Fine Arts,62.0,33.0,2.25,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149505/81.21.15.jpg,1
Portrait of a Woman,c. 1870-1875,oil on canvas,Fine Arts,14.563,20.688,2.375,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/126250/1021755.jpg,1
Hoosiers Nest,c. 1845,oil on canvas,Fine Arts,74.875,54.5,2.25,paintings,Monimia Bunnell Boyd,American,https://cmoa-collection-images.s3.amazonaws.com/thing/125936/1021756-image.jpg,1
Shipwreck with Lifesaving Operation,c. 1880-1900,oil on canvas,Fine Arts,36.0,24.0,1.875,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149504/81.21.18.jpg,1
Merchant Ship,c.1820-c.1860,watercolor and iron gall ink on paper,Fine Arts,28.0,22.0,0.0,drawings and watercolors,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114959/1021759.jpg,1
Knowledge is Power,1837,oil on canvas,Fine Arts,0.0,51.5,0.0,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149489/81.21.21.jpg,1
Clipper Ship (Five-Masted Ship in Full Sail),c. 1905,oil on canvas,Fine Arts,28.125,20.0,0.0,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149491/81.21.22.jpg,1
Tightrope Walker,c. 1850,oil on academy board,Fine Arts,28.375,21.375,1.0,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149507/81.21.23.jpg,1
"Tomb of Washington, Mount Vernon",c. 1855,oil on canvas,Fine Arts,25.75,18.5,1.5,paintings,William Matthew Prior,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149486/81.21.24.jpg,1
Van Rensselar Island,c. 1850,oil on canvas,Fine Arts,30.75,26.0,2.0,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/107745/81.21.25.jpg,1
View of Portsmouth,c. 1850,oil on canvas,Fine Arts,14.0,9.875,2.0,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/107746/81.21.26.jpg,1
Portrait of a Man,c. 1816-1817,oil on canvas,Fine Arts,6.75,8.875,1.75,paintings,Jacob Eichholtz,American,https://cmoa-collection-images.s3.amazonaws.com/thing/150079/81.21.27.jpg,1
Portrait of a Woman,c. 1872,oil on canvas,Fine Arts,22.0,26.375,0.0,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/150075/81.21.28.jpg,1
"William Bartlett of Newport, Mass.",c. 1810,Watercolor,Fine Arts,2.125,2.625,0.5,drawings and watercolors,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/73929/1021770.jpg,1
"St. John's Chapel, Broadway",c. 1829,"graphite, pen/brush and ink, gouache and copper paint",Fine Arts,24.0,19.0,0.0,drawings and watercolors,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/114958/1021772.jpg,1
John Remington at Eighty,c. 1830,oil on canvas,Fine Arts,28.0,32.75,1.625,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149485/81.21.5.jpg,1
Mary Jane Haskins Lincoln,1831,oil on canvas,Fine Arts,23.625,26.312,2.25,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149484/81.21.6.jpg,1
Portrait of a Woman with a Comb,c. 1830-1835,oil on canvas,Fine Arts,19.5,24.125,1.75,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149487/81.21.7.jpg,1
Abigail Adams Felt,1827,oil on canvas,Fine Arts,25.812,35.812,1.0,paintings,Sanford Mason,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149765/81.21.8.jpg,1
Portrait of a Boy,c. 1840,oil on canvas,Fine Arts,25.0,30.0,2.5,paintings,unknown American,American,https://cmoa-collection-images.s3.amazonaws.com/thing/149510/81.21.9.jpg,1
"The Bathers (Les Baigneurs), Small Plate",1896-1897,lithograph on laid paper,Fine Arts,22.0,16.0,0.0,prints,Paul Cézanne,French,https://cmoa-collection-images.s3.amazonaws.com/thing/110961/1021783-image.jpg,1
Blue Centaur,c. 1954,glass,Contemporary Art,14.25,13.375,4.5,sculpture,Pablo Picasso,Spanish,https://cmoa-collection-images.s3.amazonaws.com/thing/126961/1021796_0185.jpg,1
L'Homme Maudite,1957,oil on panel,Contemporary Art,22.375,30.0,2.75,paintings,Enrico Brandani,Italian,https://cmoa-collection-images.s3.amazonaws.com/thing/120985/1021813-Image.jpg,1
Jasper Johns,1980,graphite on three pieces of paper taped together,Contemporary Art,66.938,45.063,1.562,drawings and watercolors,Theo Wujcik,American,https://cmoa-collection-images.s3.amazonaws.com/thing/152274/81.27.jpg,1
"The Lucy Plant, Carnegie Steel, Pittsburgh",1935-1936,oil on canvas,Fine Arts,36.5,29.375,1.625,paintings,Ernest Fiene,American,https://cmoa-collection-images.s3.amazonaws.com/thing/10222/CMA-81-28_1.jpg,1
Two Slender Lines,1981,stainless steel,Contemporary Art,30.0,279.0,0.0,sculpture,George Rickey,American,https://cmoa-collection-images.s3.amazonaws.com/thing/37208/1021820.jpg,1
Arcing Light,1981,acrylic on canvas,Contemporary Art,170.5,79.5,0.0,paintings,Albert Stadler,American,https://cmoa-collection-images.s3.amazonaws.com/thing/23524/1021822.jpg,1
Rae Lakes - Foxtail Pine,1943,crayon,Fine Arts,16.0,22.0,0.0,drawings and watercolors,"John W. Winkler,",American,https://cmoa-collection-images.s3.amazonaws.com/thing/89452/1021823.jpg,1
The Monument Seen from the Thames,,pencil,Fine Arts,14.25,19.25,0.0,drawings and watercolors,Malcolm Osborne,English,https://cmoa-collection-images.s3.amazonaws.com/thing/99738/1021831.jpg,1
Continental Scene,,pencil,Fine Arts,22.0,16.0,0.0,drawings and watercolors,Malcolm Osborne,English,https://cmoa-collection-images.s3.amazonaws.com/thing/99169/1021832.jpg,1
Just Plowed,1980,collage,Contemporary Art,36.25,24.5,1.25,collages,Martha Zelt,American,https://cmoa-collection-images.s3.amazonaws.com/thing/118899/1021836.jpg,1
Reverse Movement,1947,serigraph on paper,Contemporary Art,14.25,19.25,0.0,prints,Morris Atkinson Blackburn,American,https://cmoa-collection-images.s3.amazonaws.com/thing/100315/1021837.jpg,1
Celt Warrior,1978-1979,acrylic on canvas,Contemporary Art,96.0,96.0,1.0,paintings,Gordon House,British,https://cmoa-collection-images.s3.amazonaws.com/thing/121170/1021838.jpg,1
Painting,1936,oil on Masonite,Fine Arts,30.0,37.875,1.625,paintings,Byron Browne,American,https://cmoa-collection-images.s3.amazonaws.com/thing/0467/1021844.jpg,1
Storefront (Ice Cellar),1937,gouache on black paper,Fine Arts,14.875,19.875,1.25,drawings and watercolors,Joseph Solman,American,https://cmoa-collection-images.s3.amazonaws.com/thing/151562/81.33.jpg,1
Sideboard,c. 1830,"mahogany veneer on mahogany, poplar, and pine",Decorative Arts and Design,76.0,58.0,26.25,Wood,Henry Beares,American,https://cmoa-collection-images.s3.amazonaws.com/thing/8286/CMA-81-35_1.jpg,1
Third Theme,c. 1945,crayon and pencil,Fine Arts,14.25,19.25,0.0,drawings and watercolors,Burgoyne Diller,American,https://cmoa-collection-images.s3.amazonaws.com/thing/100311/1021854.jpg,1
Vase,1900,earthenware with underglaze decoration,Decorative Arts and Design,0.0,16.0,0.0,Ceramics,Kataro Shirayamadani|Rookwood Pottery,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/97672/1021855-2.jpg,1
Elegy II (Opus 134),1946,grey elm wood,Contemporary Art,10.375,19.75,8.375,sculpture,Barbara Hepworth,British,https://cmoa-collection-images.s3.amazonaws.com/thing/234510/1021865-1%20(2).jpg,1
September Corn,1951,casein on paper,Contemporary Art,30.0,63.75,2.25,drawings and watercolors,Morris Shulman,American,https://cmoa-collection-images.s3.amazonaws.com/thing/151492/81.40.jpg,1
Dance mask headdress,20th century,"Stand was not found 10/2003.  Letter retained on object in the hopes of finding the stand in the future.
wood, cloth, burlap, hemp, cowrie shells and  leather",Decorative Arts and Design,9.0,11.0,11.0,costume,unknown Ivorian,Ivorian,https://cmoa-collection-images.s3.amazonaws.com/thing/10002/CMA-81-41-1-A.jpg,1
Ibeji (Twin figure),20th century,"wood, aluminum and pigment",Decorative Arts and Design,0.0,0.0,0.0,Wood,"unknown Yoruba, Nigeria",Yoruba,https://cmoa-collection-images.s3.amazonaws.com/thing/4671/CMA-81-41-3.jpg,1
Yaure dance mask,20th century,partially painted wood,Decorative Arts and Design,7.125,12.75,3.5,Wood,unknown Ivorian,Ivorian,https://cmoa-collection-images.s3.amazonaws.com/thing/8281/CMA-81-41-5.jpg,1
Male Bambara Chi-Wara,20th century,"wood, cowrie shells, fiber, leather and metal",Decorative Arts and Design,15.0,37.75,5.0,Wood,"unknown Malian, Segu region",Malian,https://cmoa-collection-images.s3.amazonaws.com/thing/7485/CMA-81-41-6.jpg,1
"Male Bambara Chi-Wara, Headdress",20th century,wood and metal,Decorative Arts and Design,21.25,14.0,3.75,Wood,"unknown Malian, Niger region",Malian,https://cmoa-collection-images.s3.amazonaws.com/thing/7486/CMA-81-41-7.jpg,1
Vessel (Custer),1979,glazed stoneware,Decorative Arts and Design,7.5,9.438,7.625,Ceramics,Jane Ford Aebersold,American,https://cmoa-collection-images.s3.amazonaws.com/thing/3493/CMA-81-4-1.jpg,1
Girl Poses in Square,1976,gelatin silver print,Photography,17.625,15.5,0.0,photographs,Mark Cohen,American,https://cmoa-collection-images.s3.amazonaws.com/thing/112759/1021878.jpg,1
Torso/Square,1974,gelatin silver print,Photography,19.875,15.563,0.0,photographs,Mark Cohen,American,https://cmoa-collection-images.s3.amazonaws.com/thing/112758/1021879.jpg,1
Vessel (Shatter),1980,iridescent glaze,Decorative Arts and Design,11.0,15.5,2.688,Ceramics,Jane Ford Aebersold,American,https://cmoa-collection-images.s3.amazonaws.com/thing/3494/CMA-81-4-2.jpg,1
"Two Models, One Seated on Floor in Kimono",1980,oil on canvas,Contemporary Art,97.0,73.0,1.625,paintings,Philip Pearlstein,American,https://cmoa-collection-images.s3.amazonaws.com/thing/146355/1021883.jpg,1
Untitled No. 21 (Second Theme),1943-1945,oil on canvas,Fine Arts,42.0,42.0,2.0,paintings,Burgoyne Diller,American,https://cmoa-collection-images.s3.amazonaws.com/thing/9655/CMA-81-44_1.jpg,1
Modern Warfare,1981,oil and acrylic on canvas,Contemporary Art,192.0,96.0,0.0,paintings,Kes Zapkus,American,https://cmoa-collection-images.s3.amazonaws.com/thing/28958/1021889.jpg,1
Memphis Blue,1980,etching and aquatint,Contemporary Art,26.875,36.0,0.0,prints,John Hoyland,English,https://cmoa-collection-images.s3.amazonaws.com/thing/126372/1021901.jpg,1
Walter's Feet,c. 1981,dye diffusion transfer print (Polaroid),Photography,3.5,4.25,0.0,photographs,Jann Kwasneski,American,https://cmoa-collection-images.s3.amazonaws.com/thing/112760/1021908.jpg,1
Something Borrowed . . . Something Blue,1981,dye diffusion transfer print (Polaroid),Photography,3.5,4.25,0.0,photographs,Jann Kwasneski,American,https://cmoa-collection-images.s3.amazonaws.com/thing/112762/1021909.jpg,1
Untitled III,c. 1981,dye diffusion transfer print (Polaroid),Photography,3.5,4.25,0.0,photographs,Jann Kwasneski,American,https://cmoa-collection-images.s3.amazonaws.com/thing/112761/1021910.jpg,1
Oh No You Don't You,1981,"pencil, gouache, ink, pastel on paper",Contemporary Art,22.0,16.0,0.0,drawings and watercolors,Jack Portland,American,https://cmoa-collection-images.s3.amazonaws.com/thing/103510/1021922-Cropped.jpg,1
Fractured Light,1980,oil on canvas,Contemporary Art,96.875,97.0,0.0,paintings,Neil Welliver,American,https://cmoa-collection-images.s3.amazonaws.com/thing/0195/Welliver%2081.47.jpg,1
Red Tulips,1981,watercolor screen,Contemporary Art,95.25,25.5,3.5,drawings and watercolors,Gary A. Bukovnik,American,https://cmoa-collection-images.s3.amazonaws.com/thing/24956/1021925.jpg,1
The Blue Madonna,1928,oil on panel,Fine Arts,45.25,56.5,4.0,paintings,George de Forest Brush,American,https://cmoa-collection-images.s3.amazonaws.com/thing/29457/1021931.jpg,1
Vase,1916,"earthenware, carved and transitional mat glaze",Decorative Arts and Design,0.0,10.0,0.0,Ceramics,Henrietta Bailey|Newcomb College Pottery,American|American,https://cmoa-collection-images.s3.amazonaws.com/thing/101480/1021937.jpg,1
Study for Salutat,1898,oil on canvas,Fine Arts,16.125,20.125,1.0,paintings,Thomas Eakins,American,https://cmoa-collection-images.s3.amazonaws.com/thing/8790/CMA-81-54-1_1.jpg,1
Bloomfield Bridge,c. 1930,oil on canvas,Fine Arts,23.375,19.375,0.0,paintings,John Kane,American,https://cmoa-collection-images.s3.amazonaws.com/thing/135558/1021941-0591-2.jpg,1
Constellation II,1955,bronze,Contemporary Art,41.0,43.25,34.0,sculpture,Mary Callery,American,https://cmoa-collection-images.s3.amazonaws.com/thing/47096/1021946.jpg,1
